     4197       -65.96753    45.18706000 2016-06-07 15:07  WCTS_Saint_John_Harbour                          
     4198       -66.01424    45.12467000 2016-06-07 15:40  WCTS_Saint_John_Harbour                          
     4199       -66.08025    45.13133000 2016-06-07 16:10  WCTS_Saint_John_Harbour                          
     4200       -66.13204    45.14048000 2016-06-08 13:32  WCTS_Saint_John_Harbour                          
     4201       -66.16758    45.14880000 2016-06-08 13:48  WCTS_Saint_John_Harbour                          
     4202       -66.29959    45.11719000 2016-06-08 15:14  WCTS_Saint_John_Harbour                          
     4203       -66.41942    45.06062000 2016-06-08 15:55  WCTS_Saint_John_Harbour                          
     4206        -66.0193    45.22376000 2016-08-10 15:40  WCTS_MIS_Canaport_Saint_John_Harbour             
     4207       -66.01731    45.24414000 2016-08-10 15:54  WCTS_MSI_Canaport_Saint_John_Harbour             
     4205       -66.04986    45.22516000 2016-08-10 16:07  WCTS_MSI_Canaport_Saint_John_Harbour             
     4204       -66.08213    45.22970000 2016-08-10 16:22  WCTS_MSI_Canaport_Saint_John_Harbour             
