   200    9906 2011 06 30 21 25 00  47.6355   55.4033   1.64     10.8     .180 F     3.18 TR       0 Barrel                         
   200    9906 2011 06 30 21 30 00  47.6354   55.4042   1.66     70.4     .235 F     3.27 TR       0 Barrel                         
   200    9906 2011 06 30 21 44 00  47.6348   55.4067   1.74    200.4     .239 F     3.50 TR       0 Barrel                         
   200    9906 2011 06 30 21 53 00  47.6345   55.4082   1.79    117.2     .217 F     3.65 TR       0 Barrel                         
   200    9906 2011 06 30 21 54 00  47.6345   55.4085   1.79     23.8     .397 F     3.67 TR       0 Barrel                         
   200    9906 2011 06 30 21 56 00  47.6345   55.4088   1.80     21.8     .181 F     3.70 TR       0 Barrel                         
   200    9906 2011 06 30 21 57 00  47.6345   55.4092   1.81     25.7     .428 F     3.72 TR       0 Barrel                         
   200    9906 2011 06 30 21 59 00  47.6344   55.4094   1.82     19.5     .162 F     3.75 TR       0 Barrel                         
   200    9906 2011 06 30 22 02 00  47.6344   55.4101   1.84     48.0     .267 F     3.80 TR       0 Barrel                         
   200    9906 2011 06 30 22 06 00  47.6343   55.4109   1.86     61.5     .256 F     3.87 TR       0 Barrel                         
   200    9906 2011 06 30 22 08 00  47.6343   55.4111   1.87     17.1     .143 F     3.90 TR       0 Barrel                         
   200    9906 2011 06 30 22 22 00  47.6346   55.4137   1.93    199.7     .238 F     4.13 TR       0 Barrel                         
   200    9906 2011 06 30 22 27 00  47.6349   55.4149   1.96     91.0     .303 F     4.22 TR       0 Barrel                         
   200    9906 2011 06 30 22 31 00  47.6351   55.4154   1.98     48.5     .202 F     4.28 TR       0 Barrel                         
   200    9906 2011 06 30 22 33 00  47.6353   55.4156   1.99     23.2     .194 F     4.32 TR       0 Barrel                         
   200    9906 2011 06 30 22 36 00  47.6356   55.4163   2.00     62.1     .345 F     4.37 TR       0 Barrel                         
   200    9906 2011 06 30 22 37 00  47.6356   55.4165   2.00     11.4     .190 F     4.38 TR       0 Barrel                         
   200    9906 2011 06 30 22 38 00  47.6357   55.4166   2.01     16.6     .277 F     4.40 TR       0 Barrel                         
   200    9906 2011 06 30 22 39 00  47.6357   55.4169   2.01     16.1     .268 F     4.42 TR       0 Barrel                         
   200    9906 2011 06 30 22 42 00   47.636   55.4175   2.03     58.5     .325 F     4.47 TR       0 Barrel                         
   200    9906 2011 06 30 22 43 00  47.6361   55.4177   2.03     15.0     .250 F     4.48 TR       0 Barrel                         
   200    9906 2011 06 30 22 44 00  47.6361   55.4178   2.03     15.6     .261 F     4.50 TR       0 Barrel                         
   200    9906 2011 06 30 22 46 00  47.6364   55.4184   2.04     48.0     .400 F     4.53 TR       0 Barrel                         
   200    9906 2011 06 30 22 47 00  47.6364   55.4185   2.05     15.7     .262 F     4.55 TR       0 Barrel                         
   200    9906 2011 06 30 22 48 00  47.6365   55.4188   2.05     16.7     .278 F     4.57 TR       0 Barrel                         
   200    9906 2011 06 30 22 50 00  47.6367   55.4193   2.06     45.7     .381 F     4.60 TR       0 Barrel                         
   200    9906 2011 06 30 22 53 00  47.6369     55.42   2.07     58.8     .327 F     4.65 TR       0 Barrel                         
   200    9906 2011 06 30 23 05 00  47.6379   55.4222   2.12    200.1     .278 F     4.85 TR       0 Barrel                         
   200    9906 2011 06 30 23 15 00  47.6388   55.4242   2.15    177.7     .296 F     5.02 TR       0 Barrel                         
   200    9906 2011 06 30 23 16 00  47.6388   55.4243   2.15      9.2     .154 F     5.03 TR       0 Barrel                         
   200    9906 2011 06 30 23 27 00  47.6398    55.426   2.18    164.3     .249 F     5.22 TR       0 Barrel                         
   200    9906 2011 06 30 23 42 00  47.6408   55.4279   2.22    188.0     .209 F     5.47 TR       0 Barrel                         
   200    9906 2011 06 30 23 56 00  47.6419   55.4291   2.24    146.1     .174 F     5.70 TR       0 Barrel                         
   200    9906 2011 07 01 00 00 00  47.6422   55.4294   2.25     36.2     .151 H     5.77 TR       0 Barrel                         
   200    9906 2011 07 01 00 21 00  47.6433   55.4314   2.26    199.6     .158 S     6.12 TR       0 Barrel                         
   200    9906 2011 07 01 00 29 00  47.6435   55.4321   2.26     53.1     .111 S     6.25 TR       0 Barrel                         
   200    9906 2011 07 01 00 32 00  47.6435   55.4324   2.25     22.9     .127 H     6.30 TR       0 Barrel                         
   200    9906 2011 07 01 00 35 00  47.6436   55.4325   2.25     11.0     .061 E     6.35 TR       0 Barrel                         
